mark,userName,questionId,mark_idx,userName_idx,questionId_idx
Unaccepted,kingdonf,P1048,0,4803,43
Unaccepted,RainGiving,P1048,0,4804,43
Unaccepted,yuntiany,P1048,0,2257,43
Accepted,21_824_模式识别,P1048,1,1909,43
Accepted,FB·I,P1048,1,4805,43
Unaccepted,APEXHunter001,P1048,0,4806,43
Unaccepted,卡卡西❤️,P1048,0,4807,43
Unaccepted,令人幻想,P1048,0,4808,43
Unaccepted,liqiankun123,P1048,0,4809,43
Accepted,li1994218,P1049,1,473,44
Unaccepted,CreeperLv,P1049,0,482,44
Unaccepted,xcy1013,P1049,0,4810,44
Unaccepted,Jilijili,P1049,0,2182,44
Unaccepted,LazyRise,P1049,0,4811,44
Unaccepted,_111,P1049,0,682,44
Accepted,LUCYSTEAM,P1049,1,380,44
Unaccepted,newoodfhb,P1049,0,2179,44
Unaccepted,y198,P1049,0,4763,44
Unaccepted,w858715831,P1049,0,2626,44
Accepted,Tinayixin,P1049,1,4812,44
Unaccepted,yahaha,P1049,0,4813,44
Unaccepted,c_137wyc,P1049,0,4814,44
Unaccepted,Tenkinoko_Hen,P1049,0,2177,44
Accepted,wanyixin_WYX,P1049,1,249,44
Accepted,TrevorWang,P1049,1,4815,44
Unaccepted,GaryGe,P1049,0,4816,44
Accepted,teddyliuyiteng,P1049,1,4817,44
Unaccepted,老菜老菜了,P1049,0,1061,44
Unaccepted,long1997,P1049,0,515,44
Unaccepted,不羁123,P1049,0,424,44
Unaccepted,fouriek,P1049,0,1379,44
Accepted,phantompop,P1049,1,4769,44
Unaccepted,daiyang,P1049,0,506,44
Accepted,老图拉丁了,P1049,1,2138,44
Accepted,20200131wyz,P1049,1,589,44
Accepted,00泽00,P1049,1,2142,44
Accepted,geometry1,P1049,1,4818,44
Unaccepted,decentjoker,P1049,0,512,44
Unaccepted,dlmulpx,P1049,0,1983,44
Unaccepted,show2000,P1049,0,4775,44
Unaccepted,Neppppp,P1049,0,1411,44
Accepted,bks123,P1049,1,404,44
Unaccepted,dy99,P1049,0,543,44
Unaccepted,haod,P1049,0,4819,44
Accepted,Marvin001,P1049,1,4779,44
Accepted,对好的就这样,P1049,1,550,44
Unaccepted,rainrainrain,P1049,0,536,44
Unaccepted,tring1,P1049,0,3745,44
Accepted,Learner01,P1049,1,1275,44
Unaccepted,yueda,P1049,0,2276,44
Accepted,charmboy1005,P1049,1,4820,44
Unaccepted,Zcheng,P1049,0,528,44
Accepted,eofitg,P1049,1,4788,44
Accepted,肯A蓝花雨庭,P1049,1,4821,44
Accepted,_algorithm,P1049,1,4822,44
Unaccepted,罗文泽,P1049,0,4823,44
Unaccepted,_paradox,P1049,0,4338,44
Accepted,彳亍口巴2002,P1049,1,4555,44
Unaccepted,BZHZS,P1049,0,4824,44
Accepted,speechless123,P1049,1,3183,44
Unaccepted,RainGiving,P1049,0,4804,44
Accepted,rain_f,P1049,1,4825,44
Unaccepted,詹姆斯哈登,P1049,0,4826,44
Accepted,zhaojiazheng200439,P1049,1,644,44
Unaccepted,CodingW,P1049,0,4827,44
Unaccepted,zzl340,P1049,0,4828,44
Unaccepted,Fdfsjr,P1049,0,2232,44
Unaccepted,lgb895836984,P1049,0,4829,44
Unaccepted,史韵飞2007,P1049,0,4830,44
Unaccepted,幻离ian,P1049,0,4831,44
Unaccepted,masterhuang,P1049,0,4832,44
Accepted,liucy,P1049,1,4833,44
Accepted,OK咯莫名其妙,P1049,1,4834,44
Unaccepted,LeoWayyyyyyy,P1049,0,612,44
Accepted,liweiqing,P1049,1,2436,44
Accepted,chen_yz20061119,P1049,1,4802,44
Accepted,07hme06,P1049,1,1727,44
Accepted,最帅无敌潘王6,P1049,1,4835,44
Accepted,onion123,P1049,1,4836,44
Accepted,lrz20090730,P1049,1,628,44
Unaccepted,牛奶咖啡2007,P1049,0,1321,44
Unaccepted,令人幻想,P1049,0,4808,44
Unaccepted,密码是Aliougeliou,P1049,0,4837,44
Unaccepted,APEXHunter001,P1049,0,4806,44
Unaccepted,liqiankun123,P1049,0,4809,44
Unaccepted,肖士第xsd,P1049,0,2897,44
Accepted,joshuaa,P1049,1,4838,44
Unaccepted,Bill3420880687,P1049,0,574,44
Unaccepted,vasileone,P1049,0,2975,44
Unshown,,P1049,2,46,44
Unaccepted,heheking,P1049,0,4839,44
Unaccepted,笛弄风萧,P1049,0,860,44
Accepted,小致疑,P1049,1,4840,44
Accepted,long2007,P1049,1,4841,44
Accepted,littlewk,P1049,1,2308,44
Accepted,孙成洋scy,P1049,1,4842,44
Unaccepted,zhy680809,P1049,0,4843,44
Accepted,陈miaomiao,P1049,1,2307,44
Unaccepted,YukightG2,P1049,0,4844,44
Accepted,张睿豪1,P1049,1,2413,44
Unaccepted,long20021703,P1049,0,382,44
Unaccepted,王燕春NB,P1049,0,4845,44
Unaccepted,xsj20090909,P1049,0,4846,44
Accepted,acwangjingxuan,P1049,1,4847,44
Unaccepted,Cyan_yellow,P1049,0,4848,44
Unaccepted,网易云,P1049,0,4849,44
Accepted,zhouyanyu,P1049,1,4850,44
Unaccepted,gigi0227,P1049,0,4851,44
Accepted,lego123,P1049,1,4852,44
Unaccepted,SunZQ,P1049,0,4853,44
Accepted,hzm619524,P1049,1,4854,44
Unaccepted,TigerXu,P1049,0,1685,44
Unaccepted,swb12345,P1049,0,3346,44
Unaccepted,LSY大帝,P1049,0,4855,44
Accepted,火柴人加西亚,P1049,1,4856,44
Unaccepted,小蓝兔,P1049,0,4857,44
Accepted,lyp32767,P1049,1,556,44
Accepted,薄荷依夏,P1049,1,4858,44
Unaccepted,kris08,P1049,0,1313,44
Unaccepted,code_dgo,P1049,0,4391,44
Unaccepted,RichardXu,P1049,0,4859,44
Accepted,juzi75,P1049,1,2477,44
Accepted,yewa,P1049,1,4860,44
Accepted,xfsv365,P1049,1,2092,44
Accepted,陈二萌啊，,P1049,1,4861,44
Accepted,williamzhang,P1049,1,4862,44
Accepted,神秘的逐梦君,P1049,1,4863,44
Accepted,bcmzhengkunyan,P1049,1,4864,44
Accepted,qwerrewq,P1049,1,2520,44
Unaccepted,wasdzxc,P1049,0,1925,44
Unaccepted,songdonghan,P1049,0,4865,44
Unaccepted,YoLeaf,P1049,0,4632,44
Accepted,魔系少年,P1049,1,4866,44
Unaccepted,Junhao,P1049,0,4867,44
Unaccepted,jkl1572,P1049,0,902,44
Unaccepted,cy2008,P1049,0,4868,44
Accepted,Hacket,P1049,1,636,44
Accepted,Lpy1012,P1049,1,3742,44
Unaccepted,fujiahe,P1049,0,4869,44
Accepted,huige456463,P1049,1,4870,44
Accepted,OldRay,P1049,1,4871,44
Accepted,cxk0303,P1049,1,4872,44
Accepted,Bery1,P1049,1,4873,44
Unaccepted,白鹭·笙歌,P1049,0,4874,44
Unaccepted,dog_kei,P1049,0,4875,44
Accepted,普通的名字,P1049,1,4876,44
Unaccepted,juruo999,P1049,0,4877,44
Unaccepted,dajuanlaoliuhongqian,P1049,0,4878,44
Accepted,yydfj,P1049,1,4879,44
Unaccepted,Zxd2009,P1049,0,4880,44
Accepted,tzxzf,P1049,1,4881,44
Unaccepted,daibowen0407,P1049,0,4882,44
Unaccepted,星野日向,P1049,0,650,44
Accepted,lxg_swrz,P1049,1,3241,44
Unaccepted,gapo,P1049,0,1355,44
Unaccepted,HuangZiQi110216,P1049,0,4883,44
Accepted,Kssssid,P1049,1,1342,44
Unaccepted,AsoltA,P1049,0,4884,44
Accepted,___new2zy___,P1049,1,4885,44
Accepted,hackchen,P1049,1,4886,44
Unaccepted,ckh12,P1049,0,4887,44
Accepted,yinzeinaiyin,P1049,1,751,44
Unaccepted,xianyu11,P1049,0,4392,44
Unaccepted,leoqing,P1049,0,4888,44
Unaccepted,aifie,P1049,0,4889,44
Unaccepted,johnson2007,P1049,0,815,44
Unaccepted,cph61260,P1049,0,4890,44
Unaccepted,kpcure,P1049,0,1376,44
Accepted,syx2000,P1049,1,4891,44
Unaccepted,我说,P1049,0,2945,44
Accepted,FADQTE,P1049,1,4892,44
Accepted,999qy0,P1049,1,4893,44
Unaccepted,zhouz,P1049,0,3789,44
Accepted,liuzhemin666,P1049,1,4894,44
Accepted,Mrhello6,P1049,1,4752,44
Accepted,神一般的我呦,P1050,1,1485,45
Accepted,lrz20090730,P1050,1,628,45
Unaccepted,LRC0511,P1050,0,2316,45
Unaccepted,瀚海信竟dhy,P1050,0,50,45
Accepted,CR_HGJH,P1050,1,4895,45
Accepted,Hacket,P1050,1,636,45
Unaccepted,xsw36,P1050,0,2361,45
Unshown,,P1050,2,46,45
Unaccepted,s251258132,P1050,0,2648,45
Unaccepted,daishiyao,P1050,0,4896,45
Accepted,洛杉矶,P1050,1,1514,45
Unaccepted,lsl_046,P1050,0,4315,45
Unaccepted,算法少女☆Omega,P1050,0,2720,45
Accepted,myh20100601,P1050,1,1445,45
Accepted,AX_Determination,P1050,1,1565,45
Unaccepted,we0z7537,P1050,0,3438,45
Accepted,JS_TZ_ZHR,P1050,1,1530,45
Accepted,汉关秦月,P1050,1,2018,45
Unaccepted,哈哈2344,P1050,0,4897,45
Accepted,TNTInMinecraft,P1050,1,4898,45
Unaccepted,chenpi2612,P1050,0,2313,45
Unaccepted,tzj_19970430,P1050,0,1330,45
Unaccepted,liusu123456,P1050,0,2120,45
Unaccepted,AlbertShen,P1050,0,1452,45
Accepted,Evil_spirit,P1050,1,4899,45
Accepted,lijuncheng,P1050,1,3357,45
Accepted,天下皆白_,P1050,1,3829,45
Unaccepted,dreamATD,P1050,0,4900,45
Unaccepted,errco,P1050,0,4901,45
Unaccepted,NStd,P1050,0,4902,45
Unaccepted,bmocmz,P1050,0,4903,45
Accepted,Wyxrg,P1050,1,4904,45
Accepted,deng888,P1050,1,2062,45
Unaccepted,卓远YC班吴彦儒,P1050,0,890,45
Unaccepted,Floreciente0730,P1050,0,1500,45
Accepted,0_1_0,P1050,1,3505,45
Accepted,sqh_let_it_be,P1050,1,2371,45
Unaccepted,liyuzhen,P1050,0,1473,45
Unaccepted,luyanfei78,P1050,0,4268,45
Unaccepted,zcr02128,P1050,0,1524,45
Accepted,XIESHEN,P1050,1,1482,45
Accepted,MetalAngel,P1050,1,2719,45
Accepted,红,P1050,1,1224,45
Unaccepted,奋斗的小牛,P1050,0,3389,45
Accepted,longlongDmoom,P1050,1,1499,45
Accepted,Zhaoyiao2008,P1050,1,2682,45
Unaccepted,无敌曼巴,P1050,0,4905,45
Unaccepted,qichi,P1050,0,3067,45
Unaccepted,Harry0616,P1050,0,2660,45
Accepted,罹濩仙,P1050,1,2778,45
Unaccepted,ZZZ2007,P1050,0,1531,45
Accepted,天皇,P1050,1,2785,45
Accepted,土块卢本伟,P1050,1,1577,45
Unaccepted,18923239339hhh,P1050,0,3342,45
Unaccepted,EasonLiang,P1050,0,1999,45
Unaccepted,xspcz,P1050,0,4906,45
Unaccepted,William55555,P1050,0,3101,45
Accepted,zifanwang,P1050,1,2628,45
Accepted,Chenhongyin2008,P1050,1,3957,45
Accepted,亡灵法师doom,P1050,1,1544,45
Accepted,zzx23362838,P1050,1,1558,45
Accepted,zzb13915752876,P1050,1,4907,45
Accepted,sjx233_,P1050,1,4908,45
Accepted,NNHHKK,P1050,1,2401,45
Accepted,xieyuhao666,P1050,1,2513,45
Accepted,Syxxhxh3,P1050,1,1559,45
Accepted,1697663029xsq,P1050,1,4909,45
Accepted,dioake,P1050,1,4910,45
Unaccepted,18196622579jyq,P1050,0,1584,45
Waiting,147258369csy,P1050,4,1549,45
Accepted,洛阳尘歆,P1050,1,2422,45
Accepted,巨力伽罗,P1050,1,1504,45
Unaccepted,zhx_RFM,P1050,0,4144,45
Accepted,子丑,P1050,1,4147,45
Unaccepted,cpp1997,P1050,0,4148,45
Accepted,Silence_water,P1050,1,4150,45
Unaccepted,☯☯枫☯☯,P1050,0,4149,45
Unaccepted,dongxixian0916,P1050,0,4911,45
Accepted,knights,P1050,1,4912,45
Unaccepted,zgdchn,P1050,0,4913,45
Accepted,88mmFlak,P1050,1,2442,45
Accepted,cxk0303,P1050,1,4872,45
Unaccepted,ZHC20080808,P1050,0,4914,45
Accepted,IrAly_Cat,P1050,1,4915,45
Unaccepted,有点文化,P1050,0,4916,45
Accepted,wt1551,P1050,1,4917,45
Accepted,CoronaQL,P1050,1,2635,45
Unaccepted,Chen090721,P1050,0,4918,45
Unaccepted,xyh_xyh,P1050,0,4919,45
Unaccepted,Fresco,P1050,0,979,45
Unaccepted,wyh13578944579,P1050,0,4920,45
Unaccepted,joy2010WonderMaker,P1050,0,3399,45
Accepted,lxlywork,P1050,1,4921,45
Unaccepted,Leon1995,P1050,0,2784,45
Accepted,♂♂♂,P1050,1,4922,45
Accepted,耿博文,P1050,1,2727,45
Unaccepted,CtrlZ,P1050,0,2809,45
Unknown Error,Lyh56789,P1050,6,2432,45
Accepted,Mark_Miao,P1050,1,2452,45
Unaccepted,hfctf0210,P1050,0,4923,45
Unaccepted,20100218Xzx,P1050,0,3964,45
Accepted,元宝123456,P1050,1,2439,45
Unaccepted,Andruet,P1050,0,4924,45
Accepted,liu_haoyun,P1050,1,2818,45
Accepted,CDYCDYDOM,P1050,1,4925,45
Accepted,马保国官方号,P1050,1,3485,45
Unaccepted,张懿轩666,P1050,0,4926,45
Unaccepted,zhou9320,P1050,0,4927,45
Accepted,yunbh,P1050,1,2793,45
Accepted,liumengzhen,P1050,1,2799,45
Accepted,xzit20200505140,P1050,1,4928,45
Accepted,xzit20200507233,P1050,1,4177,45
Accepted,20200505211仲秋,P1050,1,3468,45
Accepted,W3301902,P1050,1,4929,45
Unaccepted,JZSXLFM,P1050,0,4930,45
Unaccepted,Sherdai,P1050,0,4931,45
Unaccepted,是秋夕丫,P1050,0,3494,45
Unaccepted,山竹,P1050,0,4932,45
Unaccepted,是的贵宾,P1050,0,4933,45
Unaccepted,njust_wp726641535,P1050,0,4934,45
Unaccepted,whzx,P1050,0,4935,45
Accepted,J26jy,P1050,1,3478,45
Accepted,SEVEN374,P1050,1,4936,45
Accepted,Jiangyuqing,P1050,1,4937,45
Accepted,andychen2012,P1050,1,4189,45
Unaccepted,anpeng,P1050,0,4938,45
Unaccepted,so_weak,P1050,0,2447,45
Unaccepted,w13210072086,P1050,0,4939,45
Unaccepted,ljm1121_s,P1050,0,2817,45
Accepted,susuya,P1050,1,3482,45
Accepted,解忧杂货店刘,P1050,1,3484,45
Unaccepted,yp001,P1050,0,4940,45
Accepted,z2019320846,P1050,1,2425,45
Accepted,panyi,P1050,1,3487,45
Unaccepted,物理消化世界,P1050,0,4941,45
Accepted,MitruHa,P1050,1,3483,45
Accepted,cailu15036579247,P1050,1,3516,45
Accepted,wujunyang,P1050,1,4942,45
Unaccepted,shengyingsong123,P1050,0,3500,45
Accepted,cuiyr,P1050,1,4943,45
Accepted,sunshine被注册了,P1050,1,2448,45
Accepted,panqinzi,P1050,1,3493,45
Unaccepted,件文头,P1050,0,4944,45
Unaccepted,故俗,P1050,0,4110,45
Unaccepted,Q梦猪,P1050,0,4945,45
Accepted,XZIT20200507218,P1050,1,3529,45
Unaccepted,flashasd123,P1050,0,4946,45
Accepted,yhl060929,P1050,1,4947,45
Accepted,a3021765,P1050,1,4948,45
Unaccepted,enter,P1050,0,4949,45
Unaccepted,shenjie0078,P1050,0,4950,45
Unaccepted,Kent999,P1050,0,3987,45
Accepted,mellin,P1050,1,4951,45
Accepted,爱跑de可乐,P1050,1,3523,45
Unaccepted,EzawaRinko,P1050,0,3521,45
Accepted,陈法弘william,P1050,1,4952,45
Unaccepted,PYPAINT,P1050,0,4953,45
Accepted,fishtail,P1051,1,1152,46
Unaccepted,小lagi,P1051,0,4954,46
Unaccepted,zhy111,P1051,0,2946,46
Accepted,fj_jun,P1051,1,2568,46
Accepted,songziyan,P1051,1,2541,46
Accepted,凋落的年华,P1051,1,1748,46
Accepted,SaBer__,P1051,1,4955,46
Unshown,,P1051,2,46,46
Accepted,addf,P1051,1,3569,46
Accepted,fenglaixi,P1051,1,2021,46
Accepted,kirito23333,P1051,1,2467,46
Accepted,fsmilk1117,P1051,1,4956,46
Accepted,Bill2020,P1051,1,75,46
Unaccepted,std666,P1051,0,408,46
Accepted,920106970113csl,P1051,1,2281,46
Accepted,梦想是太空,P1051,1,4957,46
Unaccepted,wziyi,P1051,0,4958,46
Accepted,Columbia2018,P1051,1,4959,46
Unaccepted,920106970140wxc,P1051,0,4960,46
Unaccepted,tbkgxez,P1051,0,158,46
Unaccepted,XiaoWei_obertys,P1051,0,4961,46
Unaccepted,Charles_Fan,P1051,0,4962,46
Unaccepted,Eric_yuan,P1051,0,4963,46
Unaccepted,qzhwDGS,P1051,0,2484,46
Accepted,lrz20090730,P1051,1,628,46
Accepted,zac2010,P1051,1,2230,46
Accepted,zhuhangyi,P1051,1,4964,46
Accepted,L_Rhodium,P1051,1,4965,46
Unaccepted,牛奶咖啡2007,P1051,0,1321,46
Accepted,F05lishihao,P1051,1,4966,46
Accepted,20翟龙飞,P1051,1,1096,46
Accepted,Chip_sxz,P1051,1,4967,46
Unaccepted,落雪听梅o,P1051,0,1026,46
Accepted,Bill3420880687,P1051,1,574,46
Accepted,古明地爆天星,P1051,1,4968,46
Accepted,Edmund5T5,P1051,1,4969,46
Accepted,是故里呀,P1051,1,959,46
Accepted,jsdxq,P1051,1,4970,46
Accepted,鲁陆赟,P1051,1,4971,46
Accepted,侯锦轩,P1051,1,4972,46
Accepted,Karl_musk29,P1051,1,1749,46
Unaccepted,windowshappy,P1051,0,4973,46
Unaccepted,千里之外,P1051,0,1114,46
Accepted,wasdzxc,P1051,1,1925,46
Accepted,yifeng16,P1051,1,1238,46
Accepted,陆星辰,P1051,1,4974,46
Accepted,yechengzhi,P1051,1,1850,46
Accepted,Hacket,P1051,1,636,46
Unaccepted,free_crazy,P1051,0,4975,46
Accepted,张瑞明123456,P1051,1,2996,46
Accepted,yaochenjun,P1051,1,4976,46
Accepted,Yzm021205,P1051,1,3253,46
Accepted,郭佳龙,P1051,1,4977,46
Unaccepted,zhi0mx,P1051,0,4978,46
Accepted,bs2019320908GZL,P1051,1,4979,46
Accepted,112358YC,P1051,1,4980,46
Unaccepted,Wongzr,P1051,0,4981,46
Unaccepted,yinzeinaiyin,P1051,0,751,46
Accepted,飞天者,P1051,1,814,46
Unaccepted,一个小王呀,P1051,0,4982,46
Accepted,hhaoliggg,P1051,1,4983,46
Accepted,sanyun0606,P1051,1,4984,46
Accepted,mynameisxbz,P1051,1,1855,46
Accepted,zs2372117903,P1051,1,4985,46
Accepted,z2372117903,P1051,1,4986,46
Accepted,ZYingy,P1051,1,4987,46
Accepted,yqs2530950074,P1051,1,2582,46
Accepted,杜汶泽dudu,P1051,1,4988,46
Accepted,hellofyb,P1051,1,4989,46
Unaccepted,zhao_shi_bin,P1051,0,964,46
Accepted,Supersnitch,P1051,1,1368,46
Accepted,CUIYUNQING,P1051,1,4990,46
Accepted,chenjiajun1230,P1051,1,4991,46
Unaccepted,ZJT123456,P1051,0,4992,46
Accepted,Isla1015,P1051,1,4993,46
Accepted,Gkcc918,P1051,1,4994,46
Unaccepted,ΩΩΩΩ,P1051,0,4995,46
Accepted,Chen_Tai,P1051,1,443,46
Accepted,张很不靖,P1051,1,4996,46
Unaccepted,魏小可,P1051,0,4997,46
Unaccepted,落叶浮尘,P1051,0,4998,46
Accepted,s251258132,P1051,1,2648,46
Accepted,高雨桐gyt,P1051,1,4999,46
Accepted,zzx071031,P1051,1,5000,46
Unaccepted,LAL＆KOBE,P1051,0,5001,46
Unaccepted,CZ0825,P1051,0,5002,46
Unaccepted,z_wl,P1051,0,2495,46
Accepted,gaosensen,P1051,1,5003,46
Accepted,快乐的大童,P1051,1,5004,46
Accepted,Q1622,P1051,1,5005,46
Accepted,Aros,P1051,1,466,46
Unaccepted,s1686169484,P1051,0,5006,46
Unaccepted,魑魅魍魉郝总,P1051,0,5007,46
Accepted,cpp_java,P1051,1,1149,46
Unaccepted,901101hjy,P1051,0,5008,46
Unaccepted,Qujianhong,P1051,0,5009,46
Unaccepted,哈哈哈豆腐花,P1051,0,163,46
Accepted,W_208枼,P1051,1,5010,46
Accepted,f4k1r,P1051,1,5011,46
Unaccepted,guanyueheng,P1051,0,5012,46
Unaccepted,gzlinzy,P1051,0,1118,46
Accepted,洛杉矶,P1051,1,1514,46
Accepted,newviss,P1051,1,5013,46
Accepted,xder,P1051,1,5014,46
Accepted,秃了也不止步,P1051,1,5015,46
Accepted,HZC192604,P1051,1,5016,46
Unaccepted,hejunling,P1051,0,3216,46
Unaccepted,XZIT20200507125,P1051,0,5017,46
Accepted,墨如雨下,P1051,1,5018,46
Unaccepted,Blackeyenoob,P1051,0,5019,46
Accepted,hgkhgkgk,P1051,1,5020,46
Accepted,0734胡宸启,P1051,1,3098,46
Unaccepted,qing_snow,P1051,0,5021,46
Accepted,ltr—lg,P1051,1,1218,46
Unaccepted,longerfu,P1051,0,5022,46
Unaccepted,xianman,P1051,0,1267,46
Unaccepted,daniel_3101,P1051,0,5023,46
Accepted,JYFHYX,P1051,1,623,46
Unaccepted,jhz159753,P1051,0,5024,46
Unaccepted,CT——1409,P1051,0,5025,46
Accepted,青莲梵音,P1051,1,1457,46
Accepted,duxiaoxi__TIMI,P1051,1,5026,46
Unaccepted,no_enough,P1051,0,5027,46
Accepted,luzyskeleton,P1051,1,5028,46
Unaccepted,ccjjxx,P1051,0,5029,46
Unaccepted,LanKd6626,P1051,0,4614,46
Accepted,guoyifan111,P1051,1,2119,46
Unaccepted,Lan6626,P1051,0,142,46
Unaccepted,黄再永123,P1051,0,5030,46
Accepted,Luocunyi,P1051,1,5031,46
Unaccepted,王昊岩123,P1051,0,153,46
Unaccepted,菡萏禅语,P1051,0,747,46
Accepted,氓___,P1051,1,5032,46
Accepted,JackuXL,P1051,1,5033,46
Unaccepted,wayayayayayay,P1051,0,5034,46
Accepted,闹闹_lzh,P1051,1,1057,46
Accepted,电玩饭团,P1051,1,5035,46
Accepted,Believer2,P1051,1,5036,46
Accepted,tonyboy,P1051,1,5037,46
Unaccepted,学不可以已,P1051,0,2475,46
Accepted,帅气的小傻缺,P1051,1,2455,46
Unaccepted,Con24kn,P1051,0,458,46
Accepted,luoyitong,P1051,1,5038,46
Unaccepted,xxffzz,P1051,0,554,46
Unaccepted,yangyuxuan2008,P1051,0,5039,46
Unaccepted,包子仙,P1051,0,5040,46
Accepted,XIESHEN,P1051,1,1482,46
Accepted,黑麦威士忌_,P1051,1,5041,46
Accepted,hkx123456,P1051,1,1875,46
Unaccepted,jy00458831,P1051,0,5042,46
Accepted,123456wyz,P1051,1,5043,46
Accepted,孙佳乐,P1051,1,5044,46
Unaccepted,ganyiming,P1051,0,2712,46
Unaccepted,magiccode_021,P1051,0,5045,46
Accepted,傅昌键,P1051,1,5046,46
Accepted,kevin20080329,P1051,1,1210,46
Accepted,AX_Determination,P1051,1,1565,46
Accepted,ryan_sun,P1051,1,5047,46
Accepted,赵增隆,P1051,1,5048,46
Accepted,fei_09,P1051,1,1730,46
Unaccepted,任宇宸,P1051,0,5049,46
Unaccepted,liaihe,P1051,0,3243,46
Accepted,wangjiahui0109,P1051,1,5050,46
Accepted,zeek,P1051,1,5051,46
Unaccepted,红黑树,P1051,0,5052,46
Accepted,Yydsharry,P1051,1,3228,46
Unaccepted,未知生物？,P1051,0,5053,46
Accepted,llingy,P1051,1,5054,46
Unaccepted,tina_,P1051,0,5055,46
Accepted,wu13115899522,P1051,1,5056,46
Accepted,gaojian2007,P1051,1,5057,46
Accepted,nalemy,P1051,1,2248,46
Accepted,hzoisix,P1051,1,2020,46
Accepted,LiWenX,P1051,1,5058,46
Accepted,王若曦,P1051,1,5059,46
Accepted,summer_aimi,P1051,1,5060,46
Accepted,Thranduil,P1051,1,1930,46
Unaccepted,Eloi,P1051,0,5061,46
Accepted,shrsky,P1051,1,5062,46
Accepted,柳易辰,P1051,1,5063,46
Accepted,yangsiyuyu,P1051,1,5064,46
Unaccepted,yang13,P1051,0,5065,46
Unaccepted,cs_xy,P1051,0,3187,46
Accepted,Huana2020,P1051,1,653,46
Unaccepted,yueyusen,P1051,0,5066,46
Unaccepted,Spock12138,P1051,0,5067,46
Unaccepted,sdc010369,P1051,0,5068,46
Accepted,老yur,P1051,1,5069,46
Unaccepted,一？,P1051,0,1375,46
Unaccepted,官方小可爱,P1051,0,5070,46
Accepted,MCRS生姜,P1051,1,5071,46
Unaccepted,WangYanRobin,P1051,0,3154,46
Accepted,hjh2797129499,P1051,1,5072,46
Accepted,zhouyanyu,P1051,1,4850,46
Unaccepted,kochunk1t,P1051,0,5073,46
Unaccepted,hey_lemon,P1052,0,1187,47
Unaccepted,shizao21,P1052,0,5074,47
Unaccepted,IIIIIIcode,P1052,0,2047,47
Unaccepted,luogu_lucky,P1052,0,5075,47
Unaccepted,吴雨航323,P1052,0,900,47
Unaccepted,ccj198,P1052,0,5076,47
Unaccepted,Bruce__Lee,P1052,0,721,47
Unaccepted,A_OI,P1052,0,4097,47
Unaccepted,lrz20090730,P1052,0,628,47
Accepted,AX_Determination,P1052,1,1565,47
Unaccepted,Trusf,P1052,0,4165,47
Unaccepted,Hacket,P1052,0,636,47
Unaccepted,H1910819008,P1052,0,5077,47
Unaccepted,koobkni,P1052,0,2548,47
Unaccepted,Cyhhh,P1052,0,2005,47
Unaccepted,伊思_billerlute,P1052,0,2718,47
Unshown,,P1052,2,46,47
Unaccepted,_shadow__,P1052,0,2044,47
Unaccepted,__VAN♂游戏__,P1052,0,5078,47
Unaccepted,高数使我快乐,P1052,0,5079,47
Unaccepted,小钱同学,P1052,0,2137,47
Unaccepted,LiuXinru,P1052,0,4269,47
Unaccepted,QuQ北慕,P1052,0,1891,47
Unaccepted,乃木坂紫苑,P1052,0,993,47
Unaccepted,RagnaLP,P1052,0,5080,47
Unaccepted,GWWii,P1052,0,5081,47
Unaccepted,LeatherM,P1052,0,2656,47
Accepted,洛杉矶,P1052,1,1514,47
Unaccepted,88岁带病刷题,P1052,0,5082,47
Unaccepted,CPPfive,P1052,0,5083,47
Unaccepted,Zed222,P1052,0,2634,47
Unaccepted,PSRL,P1052,0,4117,47
Accepted,xy18964066211,P1052,1,3338,47
Accepted,tan_t_zircon,P1052,1,2046,47
Accepted,XIESHEN,P1052,1,1482,47
Unaccepted,zyh1614,P1052,0,1918,47
Accepted,辣番茄448,P1052,1,5084,47
Accepted,汉关秦月,P1052,1,2018,47
Unaccepted,YOUR_BEST_FATHER,P1052,0,5085,47
Unaccepted,exit0,P1052,0,5086,47
Unaccepted,dyf_DYF,P1052,0,5087,47
Unaccepted,guanjinquan,P1052,0,1442,47
Unaccepted,DWDWDWDW,P1052,0,5088,47
Unaccepted,extra08042,P1052,0,5089,47
Unaccepted,test_,P1052,0,5090,47
Unaccepted,starry2349,P1052,0,1803,47
Unaccepted,to3z,P1052,0,5091,47
Unaccepted,_R_M_B_,P1052,0,1786,47
Unaccepted,wudengyu,P1052,0,1521,47
Unaccepted,talk_fish,P1052,0,2048,47
Unaccepted,block_137,P1052,0,4011,47
Unaccepted,xinzimin,P1052,0,1807,47
Unaccepted,zxl666,P1052,0,5092,47
Unaccepted,Epiphany123,P1052,0,5093,47
Unaccepted,XT520,P1052,0,5094,47
Unaccepted,over_blue_sky,P1052,0,5095,47
Unaccepted,lupipi01,P1052,0,5096,47
Unaccepted,yangsir,P1052,0,1814,47
Unaccepted,lijuncheng,P1052,0,3357,47
Unaccepted,___陈浩南___,P1052,0,1470,47
Unaccepted,CUserCCB,P1052,0,5097,47
Accepted,0_1_0,P1052,1,3505,47
Unaccepted,s251258132,P1052,0,2648,47
Accepted,manchestercity02,P1052,1,4292,47
Accepted,yuanyukai369,P1052,1,5098,47
